Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Matt Forte,9-10,32,3.125,2,1.0414519121740027,5.2854933498298795,0.828125,4.377049180327869
Matt Forte,11-12,26,3.576923076923077,1,1.0930199685577957,4.07274860662951,0.7049214226633582,2.870967741935484
Matt Forte,13-14,29,3.5517241379310347,4,1.030462425234254,4.48349739432542,2.835796387520525,12.714285714285715
Matt Forte,15-16,33,2.8484848484848486,0,0.7872209136768206,5.052178899082569,0.0,0.0
Matt Forte,17-18,22,5.909090909090909,2,1.6209610604805302,3.548172757475083,3.5833333333333335,12.714285714285715
Matt Forte,19-20,25,4.6,0,1.226559552916521,3.4975111343987426,0.0,0.0
Matt Forte,21-22,20,4.85,1,1.26192478042189,3.0813618003462206,2.795161290322581,8.612903225806452
Matt Forte,23-24,35,3.5714285714285716,0,0.9131808439878798,4.726858877086495,0.0,0.0
Matt Forte,25-26,38,4.473684210526316,0,1.0837121176767064,4.951683748169839,0.0,0.0
Matt Forte,27-28,28,4.464285714285714,0,1.1020129992211212,3.795887281035796,0.0,0.0
Matt Forte,29-30,28,4.714285714285714,0,1.1374772252762293,3.3920145190562616,0.0,0.0
Matt Forte,31-32,35,4.428571428571429,2,1.0130864552393728,4.566332763254336,4.773177842565597,21.795918367346935
Matt Forte,33-34,35,3.2,0,0.7984712490590075,4.337433279183106,0.0,0.0
Matt Forte,35-36,45,3.0444444444444443,0,0.7178437127136806,5.186704079430174,0.0,0.0
Matt Forte,37-38,40,4.4,1,0.990854580530789,4.945589256772401,2.6993750000000007,13.35
Matt Forte,39-40,35,3.2,0,0.7537669273316803,3.7834008097165994,0.0,0.0
Matt Forte,41-42,37,4.405405405405405,0,0.9807662197029803,4.320577301552591,0.0,0.0
Matt Forte,43-44,43,3.5813953488372094,0,0.8271317829457365,4.7344329896907205,0.0,0.0
Matt Forte,45-46,48,4.625,0,1.0563522787260249,4.936825885978428,0.0,0.0
Matt Forte,47-48,41,5.170731707317073,1,1.2153262895067793,4.382305844675741,6.092682926829268,26.7
Matt Forte,49-50,59,5.491525423728813,2,1.241764707477312,5.5723381676689066,7.985875706214689,44.5
Matt Forte,51-52,47,3.851063829787234,0,0.899912319717673,4.600916590284143,0.0,0.0
Matt Forte,53-54,61,5.918032786885246,1,1.3709138702963726,5.670961002785516,7.243379571248424,41.07692307692308
Matt Forte,55-56,60,3.1666666666666665,0,0.7014639639639639,5.143682774121047,0.0,0.0
Matt Forte,57-58,35,3.0285714285714285,0,0.6919350713659935,3.1160386795598534,0.0,0.0
Matt Forte,59-60,74,4.608108108108108,0,1.0402667600438391,5.558587705725137,0.0,0.0
