Player,Range,Num Rushes,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Ricky Williams,76-80,212,0.9709341650609412,1.0154168537644066,0.0,0.0
Ricky Williams,81-85,108,0.8362398272712174,1.1368421052631579,0.0,0.0
Ricky Williams,86-90,88,0.8955184206558913,1.210141813493769,0.0,0.0
Ricky Williams,91-95,56,0.7282090897386377,1.108910891089109,0.0,0.0
Ricky Williams,96-100,27,0.606230580989304,1.2539912917271407,0.0,0.0
Frank Gore,1-5,108,0.8663338879645036,1.0140845070422535,0.8502266700881019,0.8622016936104696
Frank Gore,6-10,92,0.9670514842965725,1.1531531531531531,0.9470989761092149,1.0921501706484642
Frank Gore,11-15,94,0.881830786219378,1.1002194586686174,1.0169617616426128,1.118881118881119
Frank Gore,16-20,95,0.9964076231855437,1.1026478055857816,0.7537935748462065,0.8311688311688312
Frank Gore,21-25,95,1.1473702124610368,1.0204766700234977,0.5406533575317604,0.5517241379310345
Frank Gore,26-30,117,1.1466507081587871,1.1463563992651562,0.5939261683942536,0.6808510638297872
Frank Gore,31-35,120,1.1851092801186667,1.1696618946085897,2.001829268292683,2.3414634146341466
Frank Gore,36-40,116,1.0932976657261166,1.0575498575498576,2.2413793103448274,2.3703703703703702
Frank Gore,41-45,145,0.9800806080238045,1.2503368364322285,1.5510971786833854,1.9393939393939394
Frank Gore,46-50,141,0.9569629118292058,1.132245922208281,0.0,0.0
Frank Gore,51-55,152,1.0127282478547195,1.1082251082251082,1.3125,1.4545454545454546
Frank Gore,56-60,160,1.0388379669852301,1.0517666392769105,0.0,0.0
Frank Gore,61-65,198,1.1246112428026758,1.2257690075449796,2.4862914862914867,3.0476190476190474
Frank Gore,66-70,215,0.8800439417860938,1.2525031858729292,0.0,0.0
Frank Gore,71-75,212,1.027709012555494,1.2663804368116482,1.8049191374663072,2.2857142857142856
Frank Gore,76-80,295,1.1029746697904628,1.4129621314174525,2.5163841807909604,3.5555555555555554
Frank Gore,81-85,119,1.0739721897727699,1.2526315789473683,0.0,0.0
Frank Gore,86-90,101,0.7420453750009722,1.3889127632144391,0.0,0.0
Frank Gore,91-95,84,1.0452525029581807,1.6633663366336635,0.0,0.0
Frank Gore,96-100,36,0.80278190216943,1.671988388969521,0.0,0.0
